2020-09-04|Gopal Narsimhamurthy was so certain he and Megha Jain were meant to be together that he traveled 3,000 miles one way for dates and bought a place adjoining hers.|2
2020-09-04|President Trump and Joe Biden have taken starkly divergent approaches to protests and outbreaks of violence in American cities. Gauging whose messaging is more effective has proved challenging for pollsters.|0
2020-09-07|House Intelligence Chairman Adam Schiff on Sunday accused Attorney General William Barr of lying about intelligence related to foreign interference in the upcoming presidential election.|1
2020-09-07|As the majority of American kids head back to school remotely this fall, some parents face a new challenge. On top of the difficulty of working while providing childcare, supervising their kids' educations and trying to protect their families from a deadly vi…|1
2020-09-07|A total of 11,500 fans will be able to attend each day of the French Open later this month, the French Tennis Federation (FFT) announces.|2
2020-08-29|The U.S. Food and Drug Administration late Friday allowed the drug remdesivir to be used on all patients hospitalized with COVID-19, although there is no data to support such use.|0
2020-08-27T22:30:49Z|Centre’s refusal to compensate for GST shortfalls  could impart contractionary fiscal impulse to economy|1
2020-08-27T22:37:32Z|The Cardinals placed lefty Andrew Miller on the 10-day injured list due to shoulder fatigue, the team announced.  Right-hander Junior Fernandez was activated from the injured list in a corresponding move. Miller’s IL visit is apparently “just a recovery thing…|1
2020-08-27T22:34:20Z|There were 68 news cases of COVID-19 reported in the province between noon Wednesday and noon Thursday, and one death.|1
2020-08-05|Switzerland's health minister said on Wednesday that new country-wide measures to check the recent spike in coronavirus cases are "unlikely" at present.|1
2020-08-05|The trip by Alex M. Azar II, a rare high-level U.S. visit, is being billed as an opportunity to highlight Taiwan’s success in battling the coronavirus pandemic.|2
2020-08-04|The number of people who have died in Yemen after contracting the new coronavirus has reached 500, according to a Reuters tally, although aid organisations say the death toll is probably much higher.|1
